"observationDay","team","county","practiceFacilityCounty","stadiumCounty","positives","population"
2020-10-16,"MIN","Anoka",FALSE,FALSE,101,356921
2020-10-17,"MIN","Anoka",FALSE,FALSE,111,356921
2020-10-18,"MIN","Anoka",FALSE,FALSE,129,356921
2020-10-19,"MIN","Anoka",FALSE,FALSE,138,356921
2020-10-20,"MIN","Anoka",FALSE,FALSE,61,356921
2020-10-21,"MIN","Anoka",FALSE,FALSE,62,356921
2020-10-22,"MIN","Anoka",FALSE,FALSE,108,356921
2020-10-23,"MIN","Anoka",FALSE,FALSE,90,356921
2020-10-24,"MIN","Anoka",FALSE,FALSE,138,356921
2020-10-25,"MIN","Anoka",FALSE,FALSE,109,356921
2020-10-26,"MIN","Anoka",FALSE,FALSE,211,356921
2020-10-27,"MIN","Anoka",FALSE,FALSE,167,356921
2020-10-28,"MIN","Anoka",FALSE,FALSE,121,356921
2020-10-29,"MIN","Anoka",FALSE,FALSE,184,356921
2020-10-30,"MIN","Anoka",FALSE,FALSE,229,356921
2020-10-31,"MIN","Anoka",FALSE,FALSE,239,356921
2020-11-01,"MIN","Anoka",FALSE,FALSE,135,356921
2020-11-02,"MIN","Anoka",FALSE,FALSE,299,356921
2020-11-03,"MIN","Anoka",FALSE,FALSE,268,356921
2020-11-04,"MIN","Anoka",FALSE,FALSE,264,356921
2020-11-05,"MIN","Anoka",FALSE,FALSE,325,356921
2020-11-06,"MIN","Anoka",FALSE,FALSE,458,356921
2020-11-07,"MIN","Anoka",FALSE,FALSE,400,356921
2020-11-08,"MIN","Anoka",FALSE,FALSE,475,356921
2020-11-09,"MIN","Anoka",FALSE,FALSE,351,356921
2020-11-10,"MIN","Anoka",FALSE,FALSE,534,356921
2020-11-11,"MIN","Anoka",FALSE,FALSE,368,356921
2020-11-12,"MIN","Anoka",FALSE,FALSE,674,356921
2020-11-13,"MIN","Anoka",FALSE,FALSE,452,356921
2020-11-14,"MIN","Anoka",FALSE,FALSE,724,356921
2020-11-15,"MIN","Anoka",FALSE,FALSE,417,356921
2020-11-16,"MIN","Anoka",FALSE,FALSE,615,356921
2020-11-17,"MIN","Anoka",FALSE,FALSE,410,356921
2020-11-18,"MIN","Anoka",FALSE,FALSE,393,356921
2020-11-19,"MIN","Anoka",FALSE,FALSE,485,356921
2020-11-20,"MIN","Anoka",FALSE,FALSE,437,356921
2020-11-21,"MIN","Anoka",FALSE,FALSE,444,356921
2020-11-22,"MIN","Anoka",FALSE,FALSE,471,356921
2020-11-23,"MIN","Anoka",FALSE,FALSE,513,356921
2020-11-24,"MIN","Anoka",FALSE,FALSE,448,356921
2020-11-25,"MIN","Anoka",FALSE,FALSE,350,356921
2020-11-26,"MIN","Anoka",FALSE,FALSE,0,356921
2020-11-27,"MIN","Anoka",FALSE,FALSE,329,356921
2020-11-28,"MIN","Anoka",FALSE,FALSE,675,356921
2020-11-29,"MIN","Anoka",FALSE,FALSE,623,356921
2020-11-30,"MIN","Anoka",FALSE,FALSE,434,356921
2020-12-01,"MIN","Anoka",FALSE,FALSE,258,356921
2020-12-02,"MIN","Anoka",FALSE,FALSE,355,356921
2020-12-03,"MIN","Anoka",FALSE,FALSE,345,356921
2020-12-04,"MIN","Anoka",FALSE,FALSE,347,356921
2020-12-05,"MIN","Anoka",FALSE,FALSE,366,356921
2020-12-06,"MIN","Anoka",FALSE,FALSE,363,356921
2020-12-07,"MIN","Anoka",FALSE,FALSE,416,356921
2020-12-08,"MIN","Anoka",FALSE,FALSE,254,356921
2020-12-09,"MIN","Anoka",FALSE,FALSE,339,356921
2020-12-10,"MIN","Anoka",FALSE,FALSE,189,356921
2020-12-11,"MIN","Anoka",FALSE,FALSE,263,356921
2020-12-12,"MIN","Anoka",FALSE,FALSE,286,356921
2020-12-13,"MIN","Anoka",FALSE,FALSE,211,356921
2020-12-14,"MIN","Anoka",FALSE,FALSE,227,356921
2020-12-15,"MIN","Anoka",FALSE,FALSE,201,356921
2020-12-16,"MIN","Anoka",FALSE,FALSE,161,356921
2020-12-17,"MIN","Anoka",FALSE,FALSE,165,356921
2020-12-18,"MIN","Anoka",FALSE,FALSE,141,356921
2020-12-19,"MIN","Anoka",FALSE,FALSE,184,356921
2020-12-20,"MIN","Anoka",FALSE,FALSE,175,356921
2020-12-21,"MIN","Anoka",FALSE,FALSE,145,356921
2020-12-22,"MIN","Anoka",FALSE,FALSE,139,356921
2020-12-23,"MIN","Anoka",FALSE,FALSE,113,356921
2020-12-24,"MIN","Anoka",FALSE,FALSE,100,356921
2020-12-25,"MIN","Anoka",FALSE,FALSE,0,356921
2020-12-26,"MIN","Anoka",FALSE,FALSE,110,356921
2020-12-27,"MIN","Anoka",FALSE,FALSE,199,356921
2020-12-28,"MIN","Anoka",FALSE,FALSE,81,356921
2020-12-29,"MIN","Anoka",FALSE,FALSE,57,356921
2020-12-30,"MIN","Anoka",FALSE,FALSE,113,356921
2020-12-31,"MIN","Anoka",FALSE,FALSE,87,356921
2021-01-01,"MIN","Anoka",FALSE,FALSE,0,356921
2021-01-02,"MIN","Anoka",FALSE,FALSE,143,356921
2021-01-03,"MIN","Anoka",FALSE,FALSE,194,356921
2021-01-04,"MIN","Anoka",FALSE,FALSE,221,356921
2021-01-05,"MIN","Anoka",FALSE,FALSE,104,356921
2021-01-06,"MIN","Anoka",FALSE,FALSE,168,356921
2021-01-07,"MIN","Anoka",FALSE,FALSE,119,356921
2021-01-08,"MIN","Anoka",FALSE,FALSE,146,356921
2021-01-09,"MIN","Anoka",FALSE,FALSE,142,356921
2021-01-10,"MIN","Anoka",FALSE,FALSE,144,356921
2021-01-11,"MIN","Anoka",FALSE,FALSE,76,356921
2021-01-12,"MIN","Anoka",FALSE,FALSE,45,356921
2021-01-13,"MIN","Anoka",FALSE,FALSE,85,356921
2021-01-14,"MIN","Anoka",FALSE,FALSE,78,356921
2021-01-15,"MIN","Anoka",FALSE,FALSE,95,356921
2021-01-16,"MIN","Anoka",FALSE,FALSE,78,356921
2021-01-17,"MIN","Anoka",FALSE,FALSE,66,356921
2021-01-18,"MIN","Anoka",FALSE,FALSE,58,356921
2021-01-19,"MIN","Anoka",FALSE,FALSE,64,356921
2021-01-20,"MIN","Anoka",FALSE,FALSE,62,356921
2021-01-21,"MIN","Anoka",FALSE,FALSE,57,356921
2021-01-22,"MIN","Anoka",FALSE,FALSE,75,356921
2021-01-23,"MIN","Anoka",FALSE,FALSE,90,356921
2021-01-24,"MIN","Anoka",FALSE,FALSE,74,356921
2021-01-25,"MIN","Anoka",FALSE,FALSE,41,356921
2021-01-26,"MIN","Anoka",FALSE,FALSE,39,356921
2021-01-27,"MIN","Anoka",FALSE,FALSE,57,356921
2021-01-28,"MIN","Anoka",FALSE,FALSE,86,356921
2021-01-29,"MIN","Anoka",FALSE,FALSE,77,356921
2021-01-30,"MIN","Anoka",FALSE,FALSE,52,356921
2021-01-31,"MIN","Anoka",FALSE,FALSE,68,356921
2021-02-01,"MIN","Anoka",FALSE,FALSE,41,356921
2021-02-02,"MIN","Anoka",FALSE,FALSE,49,356921
2020-03-08,"MIN","Carver",FALSE,FALSE,1,105089
2020-03-09,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-10,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-11,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-12,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-13,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-14,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-15,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-16,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-17,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-18,"MIN","Carver",FALSE,FALSE,1,105089
2020-03-19,"MIN","Carver",FALSE,FALSE,1,105089
2020-03-20,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-21,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-22,"MIN","Carver",FALSE,FALSE,5,105089
2020-03-23,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-24,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-25,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-26,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-27,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-28,"MIN","Carver",FALSE,FALSE,1,105089
2020-03-29,"MIN","Carver",FALSE,FALSE,0,105089
2020-03-30,"MIN","Carver",FALSE,FALSE,1,105089
2020-03-31,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-01,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-02,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-03,"MIN","Carver",FALSE,FALSE,1,105089
2020-04-04,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-05,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-06,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-07,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-08,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-09,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-10,"MIN","Carver",FALSE,FALSE,2,105089
2020-04-11,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-12,"MIN","Carver",FALSE,FALSE,1,105089
2020-04-13,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-14,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-15,"MIN","Carver",FALSE,FALSE,1,105089
2020-04-16,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-17,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-18,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-19,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-20,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-21,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-22,"MIN","Carver",FALSE,FALSE,1,105089
2020-04-23,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-24,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-25,"MIN","Carver",FALSE,FALSE,1,105089
2020-04-26,"MIN","Carver",FALSE,FALSE,1,105089
2020-04-27,"MIN","Carver",FALSE,FALSE,0,105089
2020-04-28,"MIN","Carver",FALSE,FALSE,2,105089
2020-04-29,"MIN","Carver",FALSE,FALSE,1,105089
2020-04-30,"MIN","Carver",FALSE,FALSE,1,105089
2020-05-01,"MIN","Carver",FALSE,FALSE,0,105089
2020-05-02,"MIN","Carver",FALSE,FALSE,4,105089
2020-05-03,"MIN","Carver",FALSE,FALSE,1,105089
2020-05-04,"MIN","Carver",FALSE,FALSE,1,105089
2020-05-05,"MIN","Carver",FALSE,FALSE,12,105089
2020-05-06,"MIN","Carver",FALSE,FALSE,12,105089
2020-05-07,"MIN","Carver",FALSE,FALSE,7,105089
2020-05-08,"MIN","Carver",FALSE,FALSE,11,105089
2020-05-09,"MIN","Carver",FALSE,FALSE,9,105089
2020-05-10,"MIN","Carver",FALSE,FALSE,4,105089
2020-05-11,"MIN","Carver",FALSE,FALSE,10,105089
2020-05-12,"MIN","Carver",FALSE,FALSE,3,105089
2020-05-13,"MIN","Carver",FALSE,FALSE,0,105089
2020-05-14,"MIN","Carver",FALSE,FALSE,8,105089
2020-05-15,"MIN","Carver",FALSE,FALSE,2,105089
2020-05-16,"MIN","Carver",FALSE,FALSE,6,105089
2020-05-17,"MIN","Carver",FALSE,FALSE,2,105089
2020-05-18,"MIN","Carver",FALSE,FALSE,4,105089
2020-05-19,"MIN","Carver",FALSE,FALSE,11,105089
2020-05-20,"MIN","Carver",FALSE,FALSE,3,105089
2020-05-21,"MIN","Carver",FALSE,FALSE,7,105089
2020-05-22,"MIN","Carver",FALSE,FALSE,8,105089
2020-05-23,"MIN","Carver",FALSE,FALSE,8,105089
2020-05-24,"MIN","Carver",FALSE,FALSE,7,105089
2020-05-25,"MIN","Carver",FALSE,FALSE,13,105089
2020-05-26,"MIN","Carver",FALSE,FALSE,8,105089
2020-05-27,"MIN","Carver",FALSE,FALSE,3,105089
2020-05-28,"MIN","Carver",FALSE,FALSE,4,105089
2020-05-29,"MIN","Carver",FALSE,FALSE,12,105089
2020-05-30,"MIN","Carver",FALSE,FALSE,5,105089
2020-05-31,"MIN","Carver",FALSE,FALSE,4,105089
2020-06-01,"MIN","Carver",FALSE,FALSE,8,105089
2020-06-02,"MIN","Carver",FALSE,FALSE,4,105089
2020-06-03,"MIN","Carver",FALSE,FALSE,2,105089
2020-06-04,"MIN","Carver",FALSE,FALSE,8,105089
2020-06-05,"MIN","Carver",FALSE,FALSE,8,105089
2020-06-06,"MIN","Carver",FALSE,FALSE,7,105089
2020-06-07,"MIN","Carver",FALSE,FALSE,3,105089
2020-06-08,"MIN","Carver",FALSE,FALSE,4,105089
2020-06-09,"MIN","Carver",FALSE,FALSE,3,105089
2020-06-10,"MIN","Carver",FALSE,FALSE,4,105089
2020-06-11,"MIN","Carver",FALSE,FALSE,5,105089
2020-06-12,"MIN","Carver",FALSE,FALSE,2,105089
2020-06-13,"MIN","Carver",FALSE,FALSE,1,105089
2020-06-14,"MIN","Carver",FALSE,FALSE,1,105089
2020-06-15,"MIN","Carver",FALSE,FALSE,1,105089
2020-06-16,"MIN","Carver",FALSE,FALSE,5,105089
2020-06-17,"MIN","Carver",FALSE,FALSE,2,105089
2020-06-18,"MIN","Carver",FALSE,FALSE,7,105089
2020-06-19,"MIN","Carver",FALSE,FALSE,2,105089
2020-06-20,"MIN","Carver",FALSE,FALSE,6,105089
2020-06-21,"MIN","Carver",FALSE,FALSE,1,105089
2020-06-22,"MIN","Carver",FALSE,FALSE,3,105089
2020-06-23,"MIN","Carver",FALSE,FALSE,2,105089
2020-06-24,"MIN","Carver",FALSE,FALSE,6,105089
2020-06-25,"MIN","Carver",FALSE,FALSE,3,105089
2020-06-26,"MIN","Carver",FALSE,FALSE,8,105089
2020-06-27,"MIN","Carver",FALSE,FALSE,7,105089
2020-06-28,"MIN","Carver",FALSE,FALSE,10,105089
2020-06-29,"MIN","Carver",FALSE,FALSE,5,105089
2020-06-30,"MIN","Carver",FALSE,FALSE,2,105089
2020-07-01,"MIN","Carver",FALSE,FALSE,8,105089
2020-07-02,"MIN","Carver",FALSE,FALSE,13,105089
2020-07-03,"MIN","Carver",FALSE,FALSE,3,105089
2020-07-04,"MIN","Carver",FALSE,FALSE,0,105089
2020-07-05,"MIN","Carver",FALSE,FALSE,12,105089
2020-07-06,"MIN","Carver",FALSE,FALSE,5,105089
2020-07-07,"MIN","Carver",FALSE,FALSE,14,105089
2020-07-08,"MIN","Carver",FALSE,FALSE,22,105089
2020-07-09,"MIN","Carver",FALSE,FALSE,16,105089
2020-07-10,"MIN","Carver",FALSE,FALSE,9,105089
2020-07-11,"MIN","Carver",FALSE,FALSE,27,105089
2020-07-12,"MIN","Carver",FALSE,FALSE,25,105089
2020-07-13,"MIN","Carver",FALSE,FALSE,6,105089
2020-07-14,"MIN","Carver",FALSE,FALSE,9,105089
2020-07-15,"MIN","Carver",FALSE,FALSE,9,105089
2020-07-16,"MIN","Carver",FALSE,FALSE,15,105089
2020-07-17,"MIN","Carver",FALSE,FALSE,12,105089
2020-07-18,"MIN","Carver",FALSE,FALSE,4,105089
2020-07-19,"MIN","Carver",FALSE,FALSE,10,105089
2020-07-20,"MIN","Carver",FALSE,FALSE,9,105089
2020-07-21,"MIN","Carver",FALSE,FALSE,28,105089
2020-07-22,"MIN","Carver",FALSE,FALSE,6,105089
2020-07-23,"MIN","Carver",FALSE,FALSE,16,105089
2020-07-24,"MIN","Carver",FALSE,FALSE,21,105089
2020-07-25,"MIN","Carver",FALSE,FALSE,4,105089
2020-07-26,"MIN","Carver",FALSE,FALSE,20,105089
2020-07-27,"MIN","Carver",FALSE,FALSE,21,105089
2020-07-28,"MIN","Carver",FALSE,FALSE,9,105089
2020-07-29,"MIN","Carver",FALSE,FALSE,17,105089
2020-07-30,"MIN","Carver",FALSE,FALSE,13,105089
2020-07-31,"MIN","Carver",FALSE,FALSE,21,105089
2020-08-01,"MIN","Carver",FALSE,FALSE,7,105089
2020-08-02,"MIN","Carver",FALSE,FALSE,18,105089
2020-08-03,"MIN","Carver",FALSE,FALSE,10,105089
2020-08-04,"MIN","Carver",FALSE,FALSE,13,105089
2020-08-05,"MIN","Carver",FALSE,FALSE,13,105089
2020-08-06,"MIN","Carver",FALSE,FALSE,11,105089
2020-08-07,"MIN","Carver",FALSE,FALSE,13,105089
2020-08-08,"MIN","Carver",FALSE,FALSE,12,105089
2020-08-09,"MIN","Carver",FALSE,FALSE,20,105089
2020-08-10,"MIN","Carver",FALSE,FALSE,12,105089
2020-08-11,"MIN","Carver",FALSE,FALSE,5,105089
2020-08-12,"MIN","Carver",FALSE,FALSE,12,105089
2020-08-13,"MIN","Carver",FALSE,FALSE,9,105089
2020-08-14,"MIN","Carver",FALSE,FALSE,16,105089
2020-08-15,"MIN","Carver",FALSE,FALSE,13,105089
2020-08-16,"MIN","Carver",FALSE,FALSE,26,105089
2020-08-17,"MIN","Carver",FALSE,FALSE,10,105089
2020-08-18,"MIN","Carver",FALSE,FALSE,9,105089
2020-08-19,"MIN","Carver",FALSE,FALSE,14,105089
2020-08-20,"MIN","Carver",FALSE,FALSE,4,105089
2020-08-21,"MIN","Carver",FALSE,FALSE,8,105089
2020-08-22,"MIN","Carver",FALSE,FALSE,15,105089
2020-08-23,"MIN","Carver",FALSE,FALSE,14,105089
2020-08-24,"MIN","Carver",FALSE,FALSE,12,105089
2020-08-25,"MIN","Carver",FALSE,FALSE,6,105089
2020-08-26,"MIN","Carver",FALSE,FALSE,11,105089
2020-08-27,"MIN","Carver",FALSE,FALSE,27,105089
2020-08-28,"MIN","Carver",FALSE,FALSE,10,105089
2020-08-29,"MIN","Carver",FALSE,FALSE,8,105089
2020-08-30,"MIN","Carver",FALSE,FALSE,11,105089
2020-08-31,"MIN","Carver",FALSE,FALSE,10,105089
2020-09-01,"MIN","Carver",FALSE,FALSE,5,105089
2020-09-02,"MIN","Carver",FALSE,FALSE,12,105089
2020-09-03,"MIN","Carver",FALSE,FALSE,20,105089
2020-09-04,"MIN","Carver",FALSE,FALSE,9,105089
2020-09-05,"MIN","Carver",FALSE,FALSE,12,105089
2020-09-06,"MIN","Carver",FALSE,FALSE,5,105089
2020-09-07,"MIN","Carver",FALSE,FALSE,13,105089
2020-09-08,"MIN","Carver",FALSE,FALSE,2,105089
2020-09-09,"MIN","Carver",FALSE,FALSE,3,105089
2020-09-10,"MIN","Carver",FALSE,FALSE,17,105089
2020-09-11,"MIN","Carver",FALSE,FALSE,1,105089
2020-09-12,"MIN","Carver",FALSE,FALSE,23,105089
2020-09-13,"MIN","Carver",FALSE,FALSE,12,105089
2020-09-14,"MIN","Carver",FALSE,FALSE,17,105089
2020-09-15,"MIN","Carver",FALSE,FALSE,6,105089
2020-09-16,"MIN","Carver",FALSE,FALSE,4,105089
2020-09-17,"MIN","Carver",FALSE,FALSE,19,105089
2020-09-18,"MIN","Carver",FALSE,FALSE,16,105089
2020-09-19,"MIN","Carver",FALSE,FALSE,11,105089
2020-09-20,"MIN","Carver",FALSE,FALSE,21,105089
2020-09-21,"MIN","Carver",FALSE,FALSE,9,105089
2020-09-22,"MIN","Carver",FALSE,FALSE,5,105089
2020-09-23,"MIN","Carver",FALSE,FALSE,10,105089
2020-09-24,"MIN","Carver",FALSE,FALSE,14,105089
2020-09-25,"MIN","Carver",FALSE,FALSE,7,105089
2020-09-26,"MIN","Carver",FALSE,FALSE,23,105089
2020-09-27,"MIN","Carver",FALSE,FALSE,10,105089
2020-09-28,"MIN","Carver",FALSE,FALSE,8,105089
2020-09-29,"MIN","Carver",FALSE,FALSE,9,105089
2020-09-30,"MIN","Carver",FALSE,FALSE,5,105089
2020-10-01,"MIN","Carver",FALSE,FALSE,8,105089
2020-10-02,"MIN","Carver",FALSE,FALSE,11,105089
2020-10-03,"MIN","Carver",FALSE,FALSE,9,105089
2020-10-04,"MIN","Carver",FALSE,FALSE,15,105089
2020-10-05,"MIN","Carver",FALSE,FALSE,6,105089
2020-10-06,"MIN","Carver",FALSE,FALSE,9,105089
2020-10-07,"MIN","Carver",FALSE,FALSE,11,105089
2020-10-08,"MIN","Carver",FALSE,FALSE,25,105089
2020-10-09,"MIN","Carver",FALSE,FALSE,8,105089
2020-10-10,"MIN","Carver",FALSE,FALSE,17,105089
2020-10-11,"MIN","Carver",FALSE,FALSE,17,105089
2020-10-12,"MIN","Carver",FALSE,FALSE,7,105089
2020-10-13,"MIN","Carver",FALSE,FALSE,15,105089
2020-10-14,"MIN","Carver",FALSE,FALSE,12,105089
2020-10-15,"MIN","Carver",FALSE,FALSE,3,105089
2020-10-16,"MIN","Carver",FALSE,FALSE,22,105089
2020-10-17,"MIN","Carver",FALSE,FALSE,18,105089
2020-10-18,"MIN","Carver",FALSE,FALSE,22,105089
2020-10-19,"MIN","Carver",FALSE,FALSE,9,105089
2020-10-20,"MIN","Carver",FALSE,FALSE,12,105089
2020-10-21,"MIN","Carver",FALSE,FALSE,7,105089
2020-10-22,"MIN","Carver",FALSE,FALSE,10,105089
2020-10-23,"MIN","Carver",FALSE,FALSE,19,105089
2020-10-24,"MIN","Carver",FALSE,FALSE,24,105089
2020-10-25,"MIN","Carver",FALSE,FALSE,22,105089
2020-10-26,"MIN","Carver",FALSE,FALSE,31,105089
2020-10-27,"MIN","Carver",FALSE,FALSE,27,105089
2020-10-28,"MIN","Carver",FALSE,FALSE,20,105089
2020-10-29,"MIN","Carver",FALSE,FALSE,21,105089
2020-10-30,"MIN","Carver",FALSE,FALSE,28,105089
2020-10-31,"MIN","Carver",FALSE,FALSE,22,105089
2020-11-01,"MIN","Carver",FALSE,FALSE,29,105089
2020-11-02,"MIN","Carver",FALSE,FALSE,43,105089
2020-11-03,"MIN","Carver",FALSE,FALSE,46,105089
2020-11-04,"MIN","Carver",FALSE,FALSE,49,105089
2020-11-05,"MIN","Carver",FALSE,FALSE,25,105089
2020-11-06,"MIN","Carver",FALSE,FALSE,44,105089
2020-11-07,"MIN","Carver",FALSE,FALSE,74,105089
2020-11-08,"MIN","Carver",FALSE,FALSE,91,105089
2020-11-09,"MIN","Carver",FALSE,FALSE,57,105089
2020-11-10,"MIN","Carver",FALSE,FALSE,76,105089
2020-11-11,"MIN","Carver",FALSE,FALSE,66,105089
2020-11-12,"MIN","Carver",FALSE,FALSE,88,105089
2020-11-13,"MIN","Carver",FALSE,FALSE,86,105089
2020-11-14,"MIN","Carver",FALSE,FALSE,177,105089
2020-11-15,"MIN","Carver",FALSE,FALSE,183,105089
2020-11-16,"MIN","Carver",FALSE,FALSE,155,105089
2020-11-17,"MIN","Carver",FALSE,FALSE,122,105089
2020-11-18,"MIN","Carver",FALSE,FALSE,94,105089
2020-11-19,"MIN","Carver",FALSE,FALSE,151,105089
2020-11-20,"MIN","Carver",FALSE,FALSE,120,105089
2020-11-21,"MIN","Carver",FALSE,FALSE,94,105089
2020-11-22,"MIN","Carver",FALSE,FALSE,165,105089
2020-11-23,"MIN","Carver",FALSE,FALSE,124,105089
2020-11-24,"MIN","Carver",FALSE,FALSE,112,105089
2020-11-25,"MIN","Carver",FALSE,FALSE,113,105089
2020-11-26,"MIN","Carver",FALSE,FALSE,0,105089
2020-11-27,"MIN","Carver",FALSE,FALSE,110,105089
2020-11-28,"MIN","Carver",FALSE,FALSE,127,105089
2020-11-29,"MIN","Carver",FALSE,FALSE,183,105089
2020-11-30,"MIN","Carver",FALSE,FALSE,120,105089
2020-12-01,"MIN","Carver",FALSE,FALSE,65,105089
2020-12-02,"MIN","Carver",FALSE,FALSE,86,105089
2020-12-03,"MIN","Carver",FALSE,FALSE,84,105089
2020-12-04,"MIN","Carver",FALSE,FALSE,95,105089
2020-12-05,"MIN","Carver",FALSE,FALSE,114,105089
2020-12-06,"MIN","Carver",FALSE,FALSE,89,105089
2020-12-07,"MIN","Carver",FALSE,FALSE,111,105089
2020-12-08,"MIN","Carver",FALSE,FALSE,59,105089
2020-12-09,"MIN","Carver",FALSE,FALSE,51,105089
2020-12-10,"MIN","Carver",FALSE,FALSE,49,105089
2020-12-11,"MIN","Carver",FALSE,FALSE,60,105089
2020-12-12,"MIN","Carver",FALSE,FALSE,87,105089
2020-12-13,"MIN","Carver",FALSE,FALSE,64,105089
2020-12-14,"MIN","Carver",FALSE,FALSE,52,105089
2020-12-15,"MIN","Carver",FALSE,FALSE,40,105089
2020-12-16,"MIN","Carver",FALSE,FALSE,34,105089
2020-12-17,"MIN","Carver",FALSE,FALSE,43,105089
2020-12-18,"MIN","Carver",FALSE,FALSE,48,105089
2020-12-19,"MIN","Carver",FALSE,FALSE,49,105089
2020-12-20,"MIN","Carver",FALSE,FALSE,40,105089
2020-12-21,"MIN","Carver",FALSE,FALSE,30,105089
2020-12-22,"MIN","Carver",FALSE,FALSE,21,105089
2020-12-23,"MIN","Carver",FALSE,FALSE,24,105089
2020-12-24,"MIN","Carver",FALSE,FALSE,32,105089
2020-12-25,"MIN","Carver",FALSE,FALSE,0,105089
2020-12-26,"MIN","Carver",FALSE,FALSE,32,105089
2020-12-27,"MIN","Carver",FALSE,FALSE,38,105089
2020-12-28,"MIN","Carver",FALSE,FALSE,12,105089
2020-12-29,"MIN","Carver",FALSE,FALSE,23,105089
2020-12-30,"MIN","Carver",FALSE,FALSE,21,105089
2020-12-31,"MIN","Carver",FALSE,FALSE,34,105089
2021-01-01,"MIN","Carver",FALSE,FALSE,0,105089
2021-01-02,"MIN","Carver",FALSE,FALSE,25,105089
2021-01-03,"MIN","Carver",FALSE,FALSE,51,105089
2021-01-04,"MIN","Carver",FALSE,FALSE,49,105089
2021-01-05,"MIN","Carver",FALSE,FALSE,18,105089
2021-01-06,"MIN","Carver",FALSE,FALSE,31,105089
2021-01-07,"MIN","Carver",FALSE,FALSE,50,105089
2021-01-08,"MIN","Carver",FALSE,FALSE,43,105089
2021-01-09,"MIN","Carver",FALSE,FALSE,39,105089
2021-01-10,"MIN","Carver",FALSE,FALSE,34,105089
2021-01-11,"MIN","Carver",FALSE,FALSE,22,105089
2021-01-12,"MIN","Carver",FALSE,FALSE,16,105089
2021-01-13,"MIN","Carver",FALSE,FALSE,23,105089
2021-01-14,"MIN","Carver",FALSE,FALSE,16,105089
2021-01-15,"MIN","Carver",FALSE,FALSE,27,105089
2021-01-16,"MIN","Carver",FALSE,FALSE,21,105089
2021-01-17,"MIN","Carver",FALSE,FALSE,10,105089
2021-01-18,"MIN","Carver",FALSE,FALSE,10,105089
2021-01-19,"MIN","Carver",FALSE,FALSE,14,105089
2021-01-20,"MIN","Carver",FALSE,FALSE,16,105089
2021-01-21,"MIN","Carver",FALSE,FALSE,19,105089
2021-01-22,"MIN","Carver",FALSE,FALSE,18,105089
2021-01-23,"MIN","Carver",FALSE,FALSE,30,105089
2021-01-24,"MIN","Carver",FALSE,FALSE,13,105089
2021-01-25,"MIN","Carver",FALSE,FALSE,12,105089
2021-01-26,"MIN","Carver",FALSE,FALSE,5,105089
2021-01-27,"MIN","Carver",FALSE,FALSE,9,105089
2021-01-28,"MIN","Carver",FALSE,FALSE,32,105089
2021-01-29,"MIN","Carver",FALSE,FALSE,19,105089
2021-01-30,"MIN","Carver",FALSE,FALSE,15,105089
2021-01-31,"MIN","Carver",FALSE,FALSE,14,105089
2021-02-01,"MIN","Carver",FALSE,FALSE,15,105089
2021-02-02,"MIN","Carver",FALSE,FALSE,7,105089
2020-03-12,"MIN","Dakota",TRUE,FALSE,1,429021
2020-03-13,"MIN","Dakota",TRUE,FALSE,1,429021
2020-03-14,"MIN","Dakota",TRUE,FALSE,0,429021
2020-03-15,"MIN","Dakota",TRUE,FALSE,1,429021
