"observationDay","team","testedToday"
"2020-11-06","DET",TRUE
"2020-11-07","DET",TRUE
"2020-11-08","DET",TRUE
"2020-11-09","DET",TRUE
"2020-11-10","DET",TRUE
"2020-11-11","DET",TRUE
"2020-11-12","DET",TRUE
"2020-11-13","DET",TRUE
"2020-11-14","DET",TRUE
"2020-11-15","DET",TRUE
"2020-11-16","DET",TRUE
"2020-11-17","DET",TRUE
"2020-11-18","DET",TRUE
"2020-11-19","DET",TRUE
"2020-11-20","DET",TRUE
"2020-11-21","DET",TRUE
"2020-11-22","DET",TRUE
"2020-11-23","DET",TRUE
"2020-11-24","DET",TRUE
"2020-11-25","DET",TRUE
"2020-11-26","DET",TRUE
"2020-11-27","DET",TRUE
"2020-11-28","DET",TRUE
"2020-11-29","DET",TRUE
"2020-11-30","DET",TRUE
"2020-12-01","DET",TRUE
"2020-12-02","DET",TRUE
"2020-12-03","DET",TRUE
"2020-12-04","DET",TRUE
"2020-12-05","DET",TRUE
"2020-12-06","DET",TRUE
"2020-12-07","DET",TRUE
"2020-12-08","DET",TRUE
"2020-12-09","DET",TRUE
"2020-12-10","DET",TRUE
"2020-12-11","DET",TRUE
"2020-12-12","DET",TRUE
"2020-12-13","DET",TRUE
"2020-12-14","DET",TRUE
"2020-12-15","DET",TRUE
"2020-12-16","DET",TRUE
"2020-12-17","DET",TRUE
"2020-12-18","DET",TRUE
"2020-12-19","DET",TRUE
"2020-12-20","DET",TRUE
"2020-12-21","DET",TRUE
"2020-12-22","DET",TRUE
"2020-12-23","DET",TRUE
"2020-12-24","DET",TRUE
"2020-12-25","DET",TRUE
"2020-12-26","DET",TRUE
"2020-12-27","DET",TRUE
"2020-12-28","DET",TRUE
"2020-12-29","DET",TRUE
"2020-12-30","DET",TRUE
"2020-12-31","DET",TRUE
"2021-01-01","DET",TRUE
"2021-01-02","DET",TRUE
"2020-08-01","GB",TRUE
"2020-08-02","GB",TRUE
"2020-08-03","GB",TRUE
"2020-08-04","GB",TRUE
"2020-08-05","GB",TRUE
"2020-08-06","GB",TRUE
"2020-08-07","GB",TRUE
"2020-08-08","GB",TRUE
"2020-08-09","GB",TRUE
"2020-08-10","GB",TRUE
"2020-08-11","GB",TRUE
"2020-08-12","GB",TRUE
"2020-08-13","GB",TRUE
"2020-08-14","GB",TRUE
"2020-08-15","GB",TRUE
"2020-08-16","GB",TRUE
"2020-08-17","GB",TRUE
"2020-08-18","GB",TRUE
"2020-08-19","GB",TRUE
"2020-08-20","GB",TRUE
"2020-08-21","GB",TRUE
"2020-08-22","GB",TRUE
"2020-08-23","GB",TRUE
"2020-08-24","GB",TRUE
"2020-08-25","GB",TRUE
"2020-08-26","GB",TRUE
"2020-08-27","GB",TRUE
"2020-08-28","GB",TRUE
"2020-08-29","GB",TRUE
"2020-08-30","GB",TRUE
"2020-08-31","GB",TRUE
"2020-09-01","GB",TRUE
"2020-09-02","GB",TRUE
"2020-09-03","GB",TRUE
"2020-09-04","GB",TRUE
"2020-09-05","GB",TRUE
"2020-09-06","GB",TRUE
"2020-09-07","GB",TRUE
"2020-09-08","GB",TRUE
"2020-09-09","GB",TRUE
"2020-09-10","GB",TRUE
"2020-09-11","GB",TRUE
"2020-09-12","GB",TRUE
"2020-09-13","GB",FALSE
"2020-09-14","GB",TRUE
"2020-09-15","GB",TRUE
"2020-09-16","GB",TRUE
"2020-09-17","GB",TRUE
"2020-09-18","GB",TRUE
"2020-09-19","GB",TRUE
"2020-09-20","GB",FALSE
"2020-09-21","GB",TRUE
"2020-09-22","GB",TRUE
"2020-09-23","GB",TRUE
"2020-09-24","GB",TRUE
"2020-09-25","GB",TRUE
"2020-09-26","GB",TRUE
"2020-09-27","GB",FALSE
"2020-09-28","GB",TRUE
"2020-09-29","GB",TRUE
"2020-09-30","GB",TRUE
"2020-10-01","GB",TRUE
"2020-10-02","GB",TRUE
"2020-10-03","GB",TRUE
"2020-10-04","GB",TRUE
"2020-10-05","GB",FALSE
"2020-10-06","GB",TRUE
"2020-10-07","GB",TRUE
"2020-10-08","GB",TRUE
"2020-10-09","GB",TRUE
"2020-10-10","GB",TRUE
"2020-10-11","GB",TRUE
"2020-10-12","GB",TRUE
"2020-10-13","GB",TRUE
"2020-10-14","GB",TRUE
"2020-10-15","GB",TRUE
"2020-10-16","GB",TRUE
"2020-10-17","GB",TRUE
"2020-10-18","GB",TRUE
"2020-10-19","GB",TRUE
"2020-10-20","GB",TRUE
"2020-10-21","GB",TRUE
"2020-10-22","GB",TRUE
"2020-10-23","GB",TRUE
"2020-10-24","GB",TRUE
"2020-10-25","GB",TRUE
"2020-10-26","GB",TRUE
"2020-10-27","GB",TRUE
"2020-10-28","GB",TRUE
"2020-10-29","GB",TRUE
"2020-10-30","GB",TRUE
"2020-10-31","GB",TRUE
"2020-11-01","GB",TRUE
"2020-11-02","GB",TRUE
"2020-11-03","GB",TRUE
"2020-11-04","GB",TRUE
"2020-11-05","GB",TRUE
"2020-11-06","GB",TRUE
"2020-11-07","GB",TRUE
"2020-11-08","GB",TRUE
"2020-11-09","GB",TRUE
"2020-11-10","GB",TRUE
"2020-11-11","GB",TRUE
"2020-11-12","GB",TRUE
"2020-11-13","GB",TRUE
"2020-11-14","GB",TRUE
"2020-11-15","GB",TRUE
"2020-11-16","GB",TRUE
"2020-11-17","GB",TRUE
"2020-11-18","GB",TRUE
"2020-11-19","GB",TRUE
"2020-11-20","GB",TRUE
"2020-11-21","GB",TRUE
"2020-11-22","GB",TRUE
"2020-11-23","GB",TRUE
"2020-11-24","GB",TRUE
"2020-11-25","GB",TRUE
"2020-11-26","GB",TRUE
"2020-11-27","GB",TRUE
"2020-11-28","GB",TRUE
"2020-11-29","GB",TRUE
"2020-11-30","GB",TRUE
"2020-12-01","GB",TRUE
"2020-12-02","GB",TRUE
"2020-12-03","GB",TRUE
"2020-12-04","GB",TRUE
"2020-12-05","GB",TRUE
"2020-12-06","GB",TRUE
"2020-12-07","GB",TRUE
"2020-12-08","GB",TRUE
"2020-12-09","GB",TRUE
"2020-12-10","GB",TRUE
"2020-12-11","GB",TRUE
"2020-12-12","GB",TRUE
"2020-12-13","GB",TRUE
"2020-12-14","GB",TRUE
"2020-12-15","GB",TRUE
"2020-12-16","GB",TRUE
"2020-12-17","GB",TRUE
"2020-12-18","GB",TRUE
"2020-12-19","GB",TRUE
"2020-12-20","GB",TRUE
"2020-12-21","GB",TRUE
"2020-12-22","GB",TRUE
"2020-12-23","GB",TRUE
"2020-12-24","GB",TRUE
"2020-12-25","GB",TRUE
"2020-12-26","GB",TRUE
"2020-12-27","GB",TRUE
"2020-12-28","GB",TRUE
"2020-12-29","GB",TRUE
"2020-12-30","GB",TRUE
"2020-12-31","GB",TRUE
"2021-01-01","GB",TRUE
"2021-01-02","GB",TRUE
"2020-08-01","HOU",TRUE
"2020-08-02","HOU",TRUE
"2020-08-03","HOU",TRUE
"2020-08-04","HOU",TRUE
"2020-08-05","HOU",TRUE
"2020-08-06","HOU",TRUE
"2020-08-07","HOU",TRUE
"2020-08-08","HOU",TRUE
"2020-08-09","HOU",TRUE
"2020-08-10","HOU",TRUE
"2020-08-11","HOU",TRUE
"2020-08-12","HOU",TRUE
"2020-08-13","HOU",TRUE
"2020-08-14","HOU",TRUE
"2020-08-15","HOU",TRUE
"2020-08-16","HOU",TRUE
"2020-08-17","HOU",TRUE
"2020-08-18","HOU",TRUE
"2020-08-19","HOU",TRUE
"2020-08-20","HOU",TRUE
"2020-08-21","HOU",TRUE
"2020-08-22","HOU",TRUE
"2020-08-23","HOU",TRUE
"2020-08-24","HOU",TRUE
"2020-08-25","HOU",TRUE
"2020-08-26","HOU",TRUE
"2020-08-27","HOU",TRUE
"2020-08-28","HOU",TRUE
"2020-08-29","HOU",TRUE
"2020-08-30","HOU",TRUE
"2020-08-31","HOU",TRUE
"2020-09-01","HOU",TRUE
"2020-09-02","HOU",TRUE
"2020-09-03","HOU",TRUE
"2020-09-04","HOU",TRUE
"2020-09-05","HOU",TRUE
"2020-09-06","HOU",TRUE
"2020-09-07","HOU",TRUE
"2020-09-08","HOU",TRUE
"2020-09-09","HOU",TRUE
"2020-09-10","HOU",FALSE
"2020-09-11","HOU",TRUE
"2020-09-12","HOU",TRUE
"2020-09-13","HOU",TRUE
"2020-09-14","HOU",TRUE
"2020-09-15","HOU",TRUE
"2020-09-16","HOU",TRUE
"2020-09-17","HOU",TRUE
"2020-09-18","HOU",TRUE
"2020-09-19","HOU",TRUE
"2020-09-20","HOU",FALSE
"2020-09-21","HOU",TRUE
"2020-09-22","HOU",TRUE
"2020-09-23","HOU",TRUE
"2020-09-24","HOU",TRUE
"2020-09-25","HOU",TRUE
"2020-09-26","HOU",TRUE
"2020-09-27","HOU",FALSE
"2020-09-28","HOU",TRUE
"2020-09-29","HOU",TRUE
"2020-09-30","HOU",TRUE
"2020-10-01","HOU",TRUE
"2020-10-02","HOU",TRUE
"2020-10-03","HOU",TRUE
"2020-10-04","HOU",FALSE
"2020-10-05","HOU",TRUE
"2020-10-06","HOU",TRUE
"2020-10-07","HOU",TRUE
"2020-10-08","HOU",TRUE
"2020-10-09","HOU",TRUE
"2020-10-10","HOU",TRUE
"2020-10-11","HOU",FALSE
"2020-10-12","HOU",TRUE
"2020-10-13","HOU",TRUE
"2020-10-14","HOU",TRUE
"2020-10-15","HOU",TRUE
"2020-10-16","HOU",TRUE
"2020-10-17","HOU",TRUE
"2020-10-18","HOU",TRUE
"2020-10-19","HOU",TRUE
"2020-10-20","HOU",TRUE
"2020-10-21","HOU",TRUE
"2020-10-22","HOU",TRUE
"2020-10-23","HOU",TRUE
"2020-10-24","HOU",TRUE
"2020-10-25","HOU",TRUE
"2020-10-26","HOU",TRUE
"2020-10-27","HOU",TRUE
"2020-10-28","HOU",TRUE
"2020-10-29","HOU",TRUE
"2020-10-30","HOU",TRUE
"2020-10-31","HOU",TRUE
"2020-11-01","HOU",TRUE
"2020-11-02","HOU",TRUE
"2020-11-03","HOU",TRUE
"2020-11-04","HOU",TRUE
"2020-11-05","HOU",TRUE
"2020-11-06","HOU",TRUE
"2020-11-07","HOU",TRUE
"2020-11-08","HOU",TRUE
"2020-11-09","HOU",TRUE
"2020-11-10","HOU",TRUE
"2020-11-11","HOU",TRUE
"2020-11-12","HOU",TRUE
"2020-11-13","HOU",TRUE
"2020-11-14","HOU",TRUE
"2020-11-15","HOU",TRUE
"2020-11-16","HOU",TRUE
"2020-11-17","HOU",TRUE
"2020-11-18","HOU",TRUE
"2020-11-19","HOU",TRUE
"2020-11-20","HOU",TRUE
"2020-11-21","HOU",TRUE
"2020-11-22","HOU",TRUE
"2020-11-23","HOU",TRUE
"2020-11-24","HOU",TRUE
"2020-11-25","HOU",TRUE
"2020-11-26","HOU",TRUE
"2020-11-27","HOU",TRUE
"2020-11-28","HOU",TRUE
"2020-11-29","HOU",TRUE
"2020-11-30","HOU",TRUE
"2020-12-01","HOU",TRUE
"2020-12-02","HOU",TRUE
"2020-12-03","HOU",TRUE
"2020-12-04","HOU",TRUE
"2020-12-05","HOU",TRUE
"2020-12-06","HOU",TRUE
"2020-12-07","HOU",TRUE
"2020-12-08","HOU",TRUE
"2020-12-09","HOU",TRUE
"2020-12-10","HOU",TRUE
"2020-12-11","HOU",TRUE
"2020-12-12","HOU",TRUE
"2020-12-13","HOU",TRUE
"2020-12-14","HOU",TRUE
"2020-12-15","HOU",TRUE
"2020-12-16","HOU",TRUE
"2020-12-17","HOU",TRUE
"2020-12-18","HOU",TRUE
"2020-12-19","HOU",TRUE
"2020-12-20","HOU",TRUE
"2020-12-21","HOU",TRUE
"2020-12-22","HOU",TRUE
"2020-12-23","HOU",TRUE
"2020-12-24","HOU",TRUE
"2020-12-25","HOU",TRUE
"2020-12-26","HOU",TRUE
"2020-12-27","HOU",TRUE
"2020-12-28","HOU",TRUE
"2020-12-29","HOU",TRUE
"2020-12-30","HOU",TRUE
"2020-12-31","HOU",TRUE
"2021-01-01","HOU",TRUE
"2021-01-02","HOU",TRUE
"2020-08-01","IND",TRUE
"2020-08-02","IND",TRUE
"2020-08-03","IND",TRUE
"2020-08-04","IND",TRUE
"2020-08-05","IND",TRUE
"2020-08-06","IND",TRUE
"2020-08-07","IND",TRUE
"2020-08-08","IND",TRUE
"2020-08-09","IND",TRUE
"2020-08-10","IND",TRUE
"2020-08-11","IND",TRUE
"2020-08-12","IND",TRUE
"2020-08-13","IND",TRUE
"2020-08-14","IND",TRUE
"2020-08-15","IND",TRUE
"2020-08-16","IND",TRUE
"2020-08-17","IND",TRUE
"2020-08-18","IND",TRUE
"2020-08-19","IND",TRUE
"2020-08-20","IND",TRUE
"2020-08-21","IND",TRUE
"2020-08-22","IND",TRUE
"2020-08-23","IND",TRUE
"2020-08-24","IND",TRUE
"2020-08-25","IND",TRUE
"2020-08-26","IND",TRUE
"2020-08-27","IND",TRUE
"2020-08-28","IND",TRUE
"2020-08-29","IND",TRUE
"2020-08-30","IND",TRUE
"2020-08-31","IND",TRUE
"2020-09-01","IND",TRUE
"2020-09-02","IND",TRUE
"2020-09-03","IND",TRUE
"2020-09-04","IND",TRUE
"2020-09-05","IND",TRUE
"2020-09-06","IND",TRUE
"2020-09-07","IND",TRUE
"2020-09-08","IND",TRUE
"2020-09-09","IND",TRUE
"2020-09-10","IND",TRUE
"2020-09-11","IND",TRUE
"2020-09-12","IND",TRUE
"2020-09-13","IND",FALSE
"2020-09-14","IND",TRUE
"2020-09-15","IND",TRUE
"2020-09-16","IND",TRUE
"2020-09-17","IND",TRUE
"2020-09-18","IND",TRUE
"2020-09-19","IND",TRUE
"2020-09-20","IND",FALSE
"2020-09-21","IND",TRUE
"2020-09-22","IND",TRUE
"2020-09-23","IND",TRUE
"2020-09-24","IND",TRUE
"2020-09-25","IND",TRUE
"2020-09-26","IND",TRUE
"2020-09-27","IND",FALSE
"2020-09-28","IND",TRUE
"2020-09-29","IND",TRUE
"2020-09-30","IND",TRUE
"2020-10-01","IND",TRUE
"2020-10-02","IND",TRUE
"2020-10-03","IND",TRUE
"2020-10-04","IND",FALSE
"2020-10-05","IND",TRUE
"2020-10-06","IND",TRUE
"2020-10-07","IND",TRUE
"2020-10-08","IND",TRUE
"2020-10-09","IND",TRUE
"2020-10-10","IND",TRUE
"2020-10-11","IND",FALSE
"2020-10-12","IND",TRUE
"2020-10-13","IND",TRUE
"2020-10-14","IND",TRUE
"2020-10-15","IND",TRUE
"2020-10-16","IND",TRUE
"2020-10-17","IND",TRUE
"2020-10-18","IND",TRUE
"2020-10-19","IND",TRUE
"2020-10-20","IND",TRUE
"2020-10-21","IND",TRUE
"2020-10-22","IND",TRUE
"2020-10-23","IND",TRUE
"2020-10-24","IND",TRUE
"2020-10-25","IND",TRUE
"2020-10-26","IND",TRUE
"2020-10-27","IND",TRUE
"2020-10-28","IND",TRUE
"2020-10-29","IND",TRUE
"2020-10-30","IND",TRUE
"2020-10-31","IND",TRUE
"2020-11-01","IND",TRUE
"2020-11-02","IND",TRUE
"2020-11-03","IND",TRUE
"2020-11-04","IND",TRUE
"2020-11-05","IND",TRUE
"2020-11-06","IND",TRUE
"2020-11-07","IND",TRUE
"2020-11-08","IND",TRUE
"2020-11-09","IND",TRUE
"2020-11-10","IND",TRUE
"2020-11-11","IND",TRUE
"2020-11-12","IND",TRUE
"2020-11-13","IND",TRUE
"2020-11-14","IND",TRUE
"2020-11-15","IND",TRUE
"2020-11-16","IND",TRUE
"2020-11-17","IND",TRUE
"2020-11-18","IND",TRUE
"2020-11-19","IND",TRUE
"2020-11-20","IND",TRUE
"2020-11-21","IND",TRUE
"2020-11-22","IND",TRUE
"2020-11-23","IND",TRUE
"2020-11-24","IND",TRUE
"2020-11-25","IND",TRUE
"2020-11-26","IND",TRUE
"2020-11-27","IND",TRUE
"2020-11-28","IND",TRUE
"2020-11-29","IND",TRUE
"2020-11-30","IND",TRUE
"2020-12-01","IND",TRUE
"2020-12-02","IND",TRUE
"2020-12-03","IND",TRUE
"2020-12-04","IND",TRUE
"2020-12-05","IND",TRUE
"2020-12-06","IND",TRUE
"2020-12-07","IND",TRUE
"2020-12-08","IND",TRUE
"2020-12-09","IND",TRUE
"2020-12-10","IND",TRUE
"2020-12-11","IND",TRUE
"2020-12-12","IND",TRUE
"2020-12-13","IND",TRUE
"2020-12-14","IND",TRUE
"2020-12-15","IND",TRUE
"2020-12-16","IND",TRUE
"2020-12-17","IND",TRUE
"2020-12-18","IND",TRUE
"2020-12-19","IND",TRUE
"2020-12-20","IND",TRUE
"2020-12-21","IND",TRUE
"2020-12-22","IND",TRUE
"2020-12-23","IND",TRUE
"2020-12-24","IND",TRUE
"2020-12-25","IND",TRUE
"2020-12-26","IND",TRUE
"2020-12-27","IND",TRUE
"2020-12-28","IND",TRUE
"2020-12-29","IND",TRUE
"2020-12-30","IND",TRUE
"2020-12-31","IND",TRUE
"2021-01-01","IND",TRUE
"2021-01-02","IND",TRUE
"2020-08-01","JAX",TRUE
"2020-08-02","JAX",TRUE
"2020-08-03","JAX",TRUE
"2020-08-04","JAX",TRUE
"2020-08-05","JAX",TRUE
"2020-08-06","JAX",TRUE
"2020-08-07","JAX",TRUE
"2020-08-08","JAX",TRUE
"2020-08-09","JAX",TRUE
"2020-08-10","JAX",TRUE
"2020-08-11","JAX",TRUE
"2020-08-12","JAX",TRUE
"2020-08-13","JAX",TRUE
"2020-08-14","JAX",TRUE
"2020-08-15","JAX",TRUE
"2020-08-16","JAX",TRUE
"2020-08-17","JAX",TRUE
"2020-08-18","JAX",TRUE
"2020-08-19","JAX",TRUE
"2020-08-20","JAX",TRUE
"2020-08-21","JAX",TRUE
"2020-08-22","JAX",TRUE
"2020-08-23","JAX",TRUE
"2020-08-24","JAX",TRUE
"2020-08-25","JAX",TRUE
"2020-08-26","JAX",TRUE
"2020-08-27","JAX",TRUE
"2020-08-28","JAX",TRUE
"2020-08-29","JAX",TRUE
"2020-08-30","JAX",TRUE
"2020-08-31","JAX",TRUE
"2020-09-01","JAX",TRUE
"2020-09-02","JAX",TRUE
"2020-09-03","JAX",TRUE
"2020-09-04","JAX",TRUE
"2020-09-05","JAX",TRUE
"2020-09-06","JAX",TRUE
"2020-09-07","JAX",TRUE
"2020-09-08","JAX",TRUE
"2020-09-09","JAX",TRUE
"2020-09-10","JAX",TRUE
"2020-09-11","JAX",TRUE
"2020-09-12","JAX",TRUE
"2020-09-13","JAX",FALSE
"2020-09-14","JAX",TRUE
"2020-09-15","JAX",TRUE
"2020-09-16","JAX",TRUE
"2020-09-17","JAX",TRUE
"2020-09-18","JAX",TRUE
"2020-09-19","JAX",TRUE
"2020-09-20","JAX",FALSE
"2020-09-21","JAX",TRUE
"2020-09-22","JAX",TRUE
"2020-09-23","JAX",TRUE
"2020-09-24","JAX",FALSE
"2020-09-25","JAX",TRUE
"2020-09-26","JAX",TRUE
"2020-09-27","JAX",TRUE
"2020-09-28","JAX",TRUE
"2020-09-29","JAX",TRUE
"2020-09-30","JAX",TRUE
"2020-10-01","JAX",TRUE
"2020-10-02","JAX",TRUE
"2020-10-03","JAX",TRUE
"2020-10-04","JAX",FALSE
"2020-10-05","JAX",TRUE
"2020-10-06","JAX",TRUE
"2020-10-07","JAX",TRUE
"2020-10-08","JAX",TRUE
"2020-10-09","JAX",TRUE
"2020-10-10","JAX",TRUE
"2020-10-11","JAX",FALSE
"2020-10-12","JAX",TRUE
"2020-10-13","JAX",TRUE
"2020-10-14","JAX",TRUE
"2020-10-15","JAX",TRUE
"2020-10-16","JAX",TRUE
"2020-10-17","JAX",TRUE
"2020-10-18","JAX",TRUE
"2020-10-19","JAX",TRUE
"2020-10-20","JAX",TRUE
"2020-10-21","JAX",TRUE
"2020-10-22","JAX",TRUE
"2020-10-23","JAX",TRUE
"2020-10-24","JAX",TRUE
"2020-10-25","JAX",TRUE
"2020-10-26","JAX",TRUE
"2020-10-27","JAX",TRUE
"2020-10-28","JAX",TRUE
"2020-10-29","JAX",TRUE
"2020-10-30","JAX",TRUE
"2020-10-31","JAX",TRUE
"2020-11-01","JAX",TRUE
"2020-11-02","JAX",TRUE
"2020-11-03","JAX",TRUE
"2020-11-04","JAX",TRUE
"2020-11-05","JAX",TRUE
"2020-11-06","JAX",TRUE
"2020-11-07","JAX",TRUE
"2020-11-08","JAX",TRUE
"2020-11-09","JAX",TRUE
"2020-11-10","JAX",TRUE
"2020-11-11","JAX",TRUE
"2020-11-12","JAX",TRUE
"2020-11-13","JAX",TRUE
"2020-11-14","JAX",TRUE
"2020-11-15","JAX",TRUE
"2020-11-16","JAX",TRUE
"2020-11-17","JAX",TRUE
"2020-11-18","JAX",TRUE
"2020-11-19","JAX",TRUE
"2020-11-20","JAX",TRUE
"2020-11-21","JAX",TRUE
"2020-11-22","JAX",TRUE
"2020-11-23","JAX",TRUE
"2020-11-24","JAX",TRUE
"2020-11-25","JAX",TRUE
"2020-11-26","JAX",TRUE
"2020-11-27","JAX",TRUE
"2020-11-28","JAX",TRUE
"2020-11-29","JAX",TRUE
"2020-11-30","JAX",TRUE
"2020-12-01","JAX",TRUE
"2020-12-02","JAX",TRUE
"2020-12-03","JAX",TRUE
"2020-12-04","JAX",TRUE
"2020-12-05","JAX",TRUE
"2020-12-06","JAX",TRUE
"2020-12-07","JAX",TRUE
"2020-12-08","JAX",TRUE
"2020-12-09","JAX",TRUE
"2020-12-10","JAX",TRUE
"2020-12-11","JAX",TRUE
"2020-12-12","JAX",TRUE
"2020-12-13","JAX",TRUE
"2020-12-14","JAX",TRUE
"2020-12-15","JAX",TRUE
"2020-12-16","JAX",TRUE
"2020-12-17","JAX",TRUE
"2020-12-18","JAX",TRUE
"2020-12-19","JAX",TRUE
"2020-12-20","JAX",TRUE
"2020-12-21","JAX",TRUE
"2020-12-22","JAX",TRUE
"2020-12-23","JAX",TRUE
"2020-12-24","JAX",TRUE
"2020-12-25","JAX",TRUE
"2020-12-26","JAX",TRUE
"2020-12-27","JAX",TRUE
"2020-12-28","JAX",TRUE
"2020-12-29","JAX",TRUE
"2020-12-30","JAX",TRUE
"2020-12-31","JAX",TRUE
"2021-01-01","JAX",TRUE
"2021-01-02","JAX",TRUE
"2020-08-01","KC",TRUE
"2020-08-02","KC",TRUE
"2020-08-03","KC",TRUE
"2020-08-04","KC",TRUE
"2020-08-05","KC",TRUE
"2020-08-06","KC",TRUE
"2020-08-07","KC",TRUE
"2020-08-08","KC",TRUE
"2020-08-09","KC",TRUE
"2020-08-10","KC",TRUE
"2020-08-11","KC",TRUE
"2020-08-12","KC",TRUE
"2020-08-13","KC",TRUE
"2020-08-14","KC",TRUE
"2020-08-15","KC",TRUE
"2020-08-16","KC",TRUE
"2020-08-17","KC",TRUE
"2020-08-18","KC",TRUE
"2020-08-19","KC",TRUE
"2020-08-20","KC",TRUE
"2020-08-21","KC",TRUE
"2020-08-22","KC",TRUE
"2020-08-23","KC",TRUE
"2020-08-24","KC",TRUE
"2020-08-25","KC",TRUE
"2020-08-26","KC",TRUE
"2020-08-27","KC",TRUE
"2020-08-28","KC",TRUE
"2020-08-29","KC",TRUE
"2020-08-30","KC",TRUE
"2020-08-31","KC",TRUE
"2020-09-01","KC",TRUE
"2020-09-02","KC",TRUE
"2020-09-03","KC",TRUE
"2020-09-04","KC",TRUE
"2020-09-05","KC",TRUE
"2020-09-06","KC",TRUE
"2020-09-07","KC",TRUE
"2020-09-08","KC",TRUE
"2020-09-09","KC",TRUE
"2020-09-10","KC",FALSE
"2020-09-11","KC",TRUE
"2020-09-12","KC",TRUE
"2020-09-13","KC",TRUE
"2020-09-14","KC",TRUE
"2020-09-15","KC",TRUE
"2020-09-16","KC",TRUE
"2020-09-17","KC",TRUE
"2020-09-18","KC",TRUE
"2020-09-19","KC",TRUE
"2020-09-20","KC",FALSE
"2020-09-21","KC",TRUE
"2020-09-22","KC",TRUE
"2020-09-23","KC",TRUE
"2020-09-24","KC",TRUE
"2020-09-25","KC",TRUE
"2020-09-26","KC",TRUE
"2020-09-27","KC",TRUE
"2020-09-28","KC",FALSE
"2020-09-29","KC",TRUE
"2020-09-30","KC",TRUE
"2020-10-01","KC",TRUE
"2020-10-02","KC",TRUE
"2020-10-03","KC",TRUE
"2020-10-04","KC",TRUE
"2020-10-05","KC",FALSE
"2020-10-06","KC",TRUE
"2020-10-07","KC",TRUE
"2020-10-08","KC",TRUE
"2020-10-09","KC",TRUE
"2020-10-10","KC",TRUE
"2020-10-11","KC",FALSE
"2020-10-12","KC",TRUE
"2020-10-13","KC",TRUE
"2020-10-14","KC",TRUE
"2020-10-15","KC",TRUE
"2020-10-16","KC",TRUE
"2020-10-17","KC",TRUE
"2020-10-18","KC",TRUE
"2020-10-19","KC",TRUE
"2020-10-20","KC",TRUE
"2020-10-21","KC",TRUE
"2020-10-22","KC",TRUE
"2020-10-23","KC",TRUE
"2020-10-24","KC",TRUE
"2020-10-25","KC",TRUE
"2020-10-26","KC",TRUE
"2020-10-27","KC",TRUE
"2020-10-28","KC",TRUE
"2020-10-29","KC",TRUE
"2020-10-30","KC",TRUE
"2020-10-31","KC",TRUE
"2020-11-01","KC",TRUE
"2020-11-02","KC",TRUE
"2020-11-03","KC",TRUE
"2020-11-04","KC",TRUE
"2020-11-05","KC",TRUE
"2020-11-06","KC",TRUE
"2020-11-07","KC",TRUE
"2020-11-08","KC",TRUE
"2020-11-09","KC",TRUE
"2020-11-10","KC",TRUE
"2020-11-11","KC",TRUE
"2020-11-12","KC",TRUE
"2020-11-13","KC",TRUE
"2020-11-14","KC",TRUE
"2020-11-15","KC",TRUE
"2020-11-16","KC",TRUE
"2020-11-17","KC",TRUE
"2020-11-18","KC",TRUE
"2020-11-19","KC",TRUE
"2020-11-20","KC",TRUE
"2020-11-21","KC",TRUE
"2020-11-22","KC",TRUE
"2020-11-23","KC",TRUE
"2020-11-24","KC",TRUE
"2020-11-25","KC",TRUE
"2020-11-26","KC",TRUE
"2020-11-27","KC",TRUE
"2020-11-28","KC",TRUE
"2020-11-29","KC",TRUE
"2020-11-30","KC",TRUE
"2020-12-01","KC",TRUE
"2020-12-02","KC",TRUE
"2020-12-03","KC",TRUE
"2020-12-04","KC",TRUE
"2020-12-05","KC",TRUE
"2020-12-06","KC",TRUE
"2020-12-07","KC",TRUE
"2020-12-08","KC",TRUE
"2020-12-09","KC",TRUE
"2020-12-10","KC",TRUE
"2020-12-11","KC",TRUE
"2020-12-12","KC",TRUE
"2020-12-13","KC",TRUE
"2020-12-14","KC",TRUE
"2020-12-15","KC",TRUE
"2020-12-16","KC",TRUE
"2020-12-17","KC",TRUE
"2020-12-18","KC",TRUE
"2020-12-19","KC",TRUE
"2020-12-20","KC",TRUE
"2020-12-21","KC",TRUE
"2020-12-22","KC",TRUE
"2020-12-23","KC",TRUE
"2020-12-24","KC",TRUE
"2020-12-25","KC",TRUE
"2020-12-26","KC",TRUE
"2020-12-27","KC",TRUE
"2020-12-28","KC",TRUE
"2020-12-29","KC",TRUE
"2020-12-30","KC",TRUE
"2020-12-31","KC",TRUE
"2021-01-01","KC",TRUE
"2021-01-02","KC",TRUE
"2020-08-01","LAC",TRUE
"2020-08-02","LAC",TRUE
"2020-08-03","LAC",TRUE
"2020-08-04","LAC",TRUE
"2020-08-05","LAC",TRUE
"2020-08-06","LAC",TRUE
"2020-08-07","LAC",TRUE
"2020-08-08","LAC",TRUE
"2020-08-09","LAC",TRUE
"2020-08-10","LAC",TRUE
"2020-08-11","LAC",TRUE
"2020-08-12","LAC",TRUE
"2020-08-13","LAC",TRUE
"2020-08-14","LAC",TRUE
"2020-08-15","LAC",TRUE
"2020-08-16","LAC",TRUE
"2020-08-17","LAC",TRUE
"2020-08-18","LAC",TRUE
"2020-08-19","LAC",TRUE
"2020-08-20","LAC",TRUE
